Ticker,Equity Bond,Price Rating,Justification
RUSHB,48.89143027275875,4.43,Expensive: Equity Bond value of 48.89143027275875% is higher than the treasury rate of 4.0%.
RVMD,-5.648853480190592,4.4,Cheap: Equity Bond value of -5.648853480190592% is lower than the treasury rate of 4.0%. 
RVNC,-85.18509941059995,4.36,Cheap: Equity Bond value of -85.18509941059995% is lower than the treasury rate of 4.0%. 
RVPH,-42.3376673143127,4.38,Cheap: Equity Bond value of -42.3376673143127% is lower than the treasury rate of 4.0%. 
RVSB,20.069643247025702,4.42,Expensive: Equity Bond value of 20.069643247025702% is higher than the treasury rate of 4.0%.
RVYL,-595.117360226526,4.08,Cheap: Equity Bond value of -595.117360226526% is lower than the treasury rate of 4.0%. 
RWAY,10.36001758537109,4.41,Expensive: Equity Bond value of 10.36001758537109% is higher than the treasury rate of 4.0%.
RXRX,-11.938465829786423,4.4,Cheap: Equity Bond value of -11.938465829786423% is lower than the treasury rate of 4.0%. 
RXST,-3.577219455470895,4.4,Cheap: Equity Bond value of -3.577219455470895% is lower than the treasury rate of 4.0%. 
RXT,-140.61669702346796,4.33,Cheap: Equity Bond value of -140.61669702346796% is lower than the treasury rate of 4.0%. 
RYTM,-5.042607876976547,4.4,Cheap: Equity Bond value of -5.042607876976547% is lower than the treasury rate of 4.0%. 
RZLT,-17.056414425834262,4.4,Cheap: Equity Bond value of -17.056414425834262% is lower than the treasury rate of 4.0%. 
SABR,-38.29432207872072,4.38,Cheap: Equity Bond value of -38.29432207872072% is lower than the treasury rate of 4.0%. 
SABS,-212.63888416078464,4.29,Cheap: Equity Bond value of -212.63888416078464% is lower than the treasury rate of 4.0%. 
SAFT,2.1010779562386244,4.41,Cheap: Equity Bond value of 2.1010779562386244% is lower than the treasury rate of 4.0%. 
SAGE,-121.92453522695192,4.34,Cheap: Equity Bond value of -121.92453522695192% is lower than the treasury rate of 4.0%. 
SAIA,3.72665550068617,4.41,Cheap: Equity Bond value of 3.72665550068617% is lower than the treasury rate of 4.0%. 
SAIC,7.137713067825202,4.41,Expensive: Equity Bond value of 7.137713067825202% is higher than the treasury rate of 4.0%.
SAMG,11.342417256316956,4.41,Expensive: Equity Bond value of 11.342417256316956% is higher than the treasury rate of 4.0%.
SANA,-41.45985191891415,4.38,Cheap: Equity Bond value of -41.45985191891415% is lower than the treasury rate of 4.0%. 
SANM,9.310188793732657,4.41,Expensive: Equity Bond value of 9.310188793732657% is higher than the treasury rate of 4.0%.
SANW,77.3045497690272,4.45,Expensive: Equity Bond value of 77.3045497690272% is higher than the treasury rate of 4.0%.
SASR,10.991837403348844,4.41,Expensive: Equity Bond value of 10.991837403348844% is higher than the treasury rate of 4.0%.
SATS,-45.30658944147656,4.38,Cheap: Equity Bond value of -45.30658944147656% is lower than the treasury rate of 4.0%. 
SAVA,-85.6229805713859,4.36,Cheap: Equity Bond value of -85.6229805713859% is lower than the treasury rate of 4.0%. 
SBAC,2.579913040793105,4.41,Cheap: Equity Bond value of 2.579913040793105% is lower than the treasury rate of 4.0%. 
SBC,14.726120797911586,4.41,Expensive: Equity Bond value of 14.726120797911586% is higher than the treasury rate of 4.0%.
SBCF,5.645739509619507,4.41,Expensive: Equity Bond value of 5.645739509619507% is higher than the treasury rate of 4.0%.
SBFG,10.178512786450128,4.41,Expensive: Equity Bond value of 10.178512786450128% is higher than the treasury rate of 4.0%.
SBGI,-102.73107084465276,4.35,Cheap: Equity Bond value of -102.73107084465276% is lower than the treasury rate of 4.0%. 
SBRA,0.3938824191040174,4.41,Cheap: Equity Bond value of 0.3938824191040174% is lower than the treasury rate of 4.0%. 
SBT,4.278198765714138,4.41,Expensive: Equity Bond value of 4.278198765714138% is higher than the treasury rate of 4.0%.
SBUX,4.396714830533597,4.41,Expensive: Equity Bond value of 4.396714830533597% is higher than the treasury rate of 4.0%.
SCHL,21.886840788168502,4.42,Expensive: Equity Bond value of 21.886840788168502% is higher than the treasury rate of 4.0%.
SCKT,-30.709279369583346,4.39,Cheap: Equity Bond value of -30.709279369583346% is lower than the treasury rate of 4.0%. 
SCLX,-147.4141577589751,4.33,Cheap: Equity Bond value of -147.4141577589751% is lower than the treasury rate of 4.0%. 
SCNX,-40.88248056677072,4.38,Cheap: Equity Bond value of -40.88248056677072% is lower than the treasury rate of 4.0%. 
SCOR,-220.4144593879137,4.29,Cheap: Equity Bond value of -220.4144593879137% is lower than the treasury rate of 4.0%. 
SCPH,-34.22879850360011,4.39,Cheap: Equity Bond value of -34.22879850360011% is lower than the treasury rate of 4.0%. 
SCSC,12.873506133150675,4.41,Expensive: Equity Bond value of 12.873506133150675% is higher than the treasury rate of 4.0%.
SCVL,21.2643868416468,4.42,Expensive: Equity Bond value of 21.2643868416468% is higher than the treasury rate of 4.0%.
SCWO,-11.625720636345704,4.4,Cheap: Equity Bond value of -11.625720636345704% is lower than the treasury rate of 4.0%. 
SCWX,-91.30741025501636,4.36,Cheap: Equity Bond value of -91.30741025501636% is lower than the treasury rate of 4.0%. 
SCYX,161.69085615210855,4.49,Expensive: Equity Bond value of 161.69085615210855% is higher than the treasury rate of 4.0%.
SDGR,2.72582840871616,4.41,Cheap: Equity Bond value of 2.72582840871616% is lower than the treasury rate of 4.0%. 
SDIG,-194.9673582279676,4.3,Cheap: Equity Bond value of -194.9673582279676% is lower than the treasury rate of 4.0%. 
SDOT,-60.25601139157956,4.37,Cheap: Equity Bond value of -60.25601139157956% is lower than the treasury rate of 4.0%. 
SEAT,12.428591050265174,4.41,Expensive: Equity Bond value of 12.428591050265174% is higher than the treasury rate of 4.0%.
SEER,-69.50938012879115,4.37,Cheap: Equity Bond value of -69.50938012879115% is lower than the treasury rate of 4.0%. 
SEIC,5.462863278042438,4.41,Expensive: Equity Bond value of 5.462863278042438% is higher than the treasury rate of 4.0%.
SELF,5.063495694539904,4.41,Expensive: Equity Bond value of 5.063495694539904% is higher than the treasury rate of 4.0%.
SENEA,3.630296122659897,4.41,Cheap: Equity Bond value of 3.630296122659897% is lower than the treasury rate of 4.0%. 
SENEB,11.81386184794582,4.41,Expensive: Equity Bond value of 11.81386184794582% is higher than the treasury rate of 4.0%.
SEPN,0.7027580796198127,4.41,Cheap: Equity Bond value of 0.7027580796198127% is lower than the treasury rate of 4.0%. 
SERA,-20.96358097527898,4.39,Cheap: Equity Bond value of -20.96358097527898% is lower than the treasury rate of 4.0%. 
SERV,-3.0533594201828542,4.4,Cheap: Equity Bond value of -3.0533594201828542% is lower than the treasury rate of 4.0%. 
SEVN,13.372240655006356,4.41,Expensive: Equity Bond value of 13.372240655006356% is higher than the treasury rate of 4.0%.
SEZL,0.596310154761704,4.41,Cheap: Equity Bond value of 0.596310154761704% is lower than the treasury rate of 4.0%. 
SFBC,7.219260032825253,4.41,Expensive: Equity Bond value of 7.219260032825253% is higher than the treasury rate of 4.0%.
SFIX,-31.08576063558749,4.39,Cheap: Equity Bond value of -31.08576063558749% is lower than the treasury rate of 4.0%. 
SFM,2.1519243927010185,4.41,Cheap: Equity Bond value of 2.1519243927010185% is lower than the treasury rate of 4.0%. 
SFNC,7.1591779074071615,4.41,Expensive: Equity Bond value of 7.1591779074071615% is higher than the treasury rate of 4.0%.
SFST,5.985288698221174,4.41,Expensive: Equity Bond value of 5.985288698221174% is higher than the treasury rate of 4.0%.
SGA,16.41040007466879,4.41,Expensive: Equity Bond value of 16.41040007466879% is higher than the treasury rate of 4.0%.
SGBX,-652.0264550465679,4.05,Cheap: Equity Bond value of -652.0264550465679% is lower than the treasury rate of 4.0%. 
SGC,4.020269764751543,4.41,Expensive: Equity Bond value of 4.020269764751543% is higher than the treasury rate of 4.0%.
SGD,-188.33930785251343,4.3,Cheap: Equity Bond value of -188.33930785251343% is lower than the treasury rate of 4.0%. 
SGHT,-40.29237889244517,4.38,Cheap: Equity Bond value of -40.29237889244517% is lower than the treasury rate of 4.0%. 
SGLY,-479.1859254129391,4.15,Cheap: Equity Bond value of -479.1859254129391% is lower than the treasury rate of 4.0%. 
SGMA,177.7525340027141,4.5,Expensive: Equity Bond value of 177.7525340027141% is higher than the treasury rate of 4.0%.
SGMO,-107.69549055954776,4.35,Cheap: Equity Bond value of -107.69549055954776% is lower than the treasury rate of 4.0%. 
SGMT,-19.501202119410458,4.4,Cheap: Equity Bond value of -19.501202119410458% is lower than the treasury rate of 4.0%. 
SGRY,4.197781817460422,4.41,Expensive: Equity Bond value of 4.197781817460422% is higher than the treasury rate of 4.0%.
SHBI,2.6915526133581142,4.41,Cheap: Equity Bond value of 2.6915526133581142% is lower than the treasury rate of 4.0%. 
SHC,2.730397979544568,4.41,Cheap: Equity Bond value of 2.730397979544568% is lower than the treasury rate of 4.0%. 
SHEN,1.9205610529021169,4.41,Cheap: Equity Bond value of 1.9205610529021169% is lower than the treasury rate of 4.0%. 
SHFS,-70.06417469604877,4.37,Cheap: Equity Bond value of -70.06417469604877% is lower than the treasury rate of 4.0%. 
SHIM,-2.760789375622604,4.4,Cheap: Equity Bond value of -2.760789375622604% is lower than the treasury rate of 4.0%. 
SHLS,7.258723617789722,4.41,Expensive: Equity Bond value of 7.258723617789722% is higher than the treasury rate of 4.0%.
SHOO,7.9748864999132865,4.41,Expensive: Equity Bond value of 7.9748864999132865% is higher than the treasury rate of 4.0%.
SHPH,-224.61431355826647,4.28,Cheap: Equity Bond value of -224.61431355826647% is lower than the treasury rate of 4.0%. 
SHYF,0.1769113324976814,4.41,Cheap: Equity Bond value of 0.1769113324976814% is lower than the treasury rate of 4.0%. 
SIBN,-6.071269066322035,4.4,Cheap: Equity Bond value of -6.071269066322035% is lower than the treasury rate of 4.0%. 
SIDU,-43.31490257648486,4.38,Cheap: Equity Bond value of -43.31490257648486% is lower than the treasury rate of 4.0%. 
SIEB,9.846554578260893,4.41,Expensive: Equity Bond value of 9.846554578260893% is higher than the treasury rate of 4.0%.
SIGA,21.26789238638442,4.42,Expensive: Equity Bond value of 21.26789238638442% is higher than the treasury rate of 4.0%.
SIGI,9.110082363839462,4.41,Expensive: Equity Bond value of 9.110082363839462% is higher than the treasury rate of 4.0%.
SILO,-45.23483293031526,4.38,Cheap: Equity Bond value of -45.23483293031526% is lower than the treasury rate of 4.0%. 
SINT,-199.6867488173293,4.3,Cheap: Equity Bond value of -199.6867488173293% is lower than the treasury rate of 4.0%. 
SIRI,14.88231445535212,4.41,Expensive: Equity Bond value of 14.88231445535212% is higher than the treasury rate of 4.0%.
SITM,-1.6812071224001024,4.4,Cheap: Equity Bond value of -1.6812071224001024% is lower than the treasury rate of 4.0%. 
SJW,5.249716751435409,4.41,Expensive: Equity Bond value of 5.249716751435409% is higher than the treasury rate of 4.0%.
SKGR,7.182680991303352,4.41,Expensive: Equity Bond value of 7.182680991303352% is higher than the treasury rate of 4.0%.
SKIN,-49.45047265001418,4.38,Cheap: Equity Bond value of -49.45047265001418% is lower than the treasury rate of 4.0%. 
SKWD,5.93663271924315,4.41,Expensive: Equity Bond value of 5.93663271924315% is higher than the treasury rate of 4.0%.
SKYE,-42.70963868526916,4.38,Cheap: Equity Bond value of -42.70963868526916% is lower than the treasury rate of 4.0%. 
SKYT,-5.48445834603776,4.4,Cheap: Equity Bond value of -5.48445834603776% is lower than the treasury rate of 4.0%. 
SKYW,0.8457008379239317,4.41,Cheap: Equity Bond value of 0.8457008379239317% is lower than the treasury rate of 4.0%. 
SLAB,-0.2410563630795102,4.41,Cheap: Equity Bond value of -0.2410563630795102% is lower than the treasury rate of 4.0%. 
SLDB,-76.2889689321189,4.36,Cheap: Equity Bond value of -76.2889689321189% is lower than the treasury rate of 4.0%. 
SLDP,-26.523929197873397,4.39,Cheap: Equity Bond value of -26.523929197873397% is lower than the treasury rate of 4.0%. 
SLE,-356.5934232177312,4.21,Cheap: Equity Bond value of -356.5934232177312% is lower than the treasury rate of 4.0%. 
SLM,13.20644582393849,4.41,Expensive: Equity Bond value of 13.20644582393849% is higher than the treasury rate of 4.0%.
SLMBP,2.38386926107367,4.41,Cheap: Equity Bond value of 2.38386926107367% is lower than the treasury rate of 4.0%. 
SLNG,0.2812283505614278,4.41,Cheap: Equity Bond value of 0.2812283505614278% is lower than the treasury rate of 4.0%. 
SLNO,-1.8636210205759247,4.4,Cheap: Equity Bond value of -1.8636210205759247% is lower than the treasury rate of 4.0%. 
SLP,1.704424242284686,4.41,Cheap: Equity Bond value of 1.704424242284686% is lower than the treasury rate of 4.0%. 
SLRC,8.295094181310041,4.41,Expensive: Equity Bond value of 8.295094181310041% is higher than the treasury rate of 4.0%.
SLRN,-198.1254651502768,4.3,Cheap: Equity Bond value of -198.1254651502768% is lower than the treasury rate of 4.0%. 
SLRX,-363.3264648283668,4.21,Cheap: Equity Bond value of -363.3264648283668% is lower than the treasury rate of 4.0%. 
SLS,-32.10624536118924,4.39,Cheap: Equity Bond value of -32.10624536118924% is lower than the treasury rate of 4.0%. 
SMBC,7.584482933307966,4.41,Expensive: Equity Bond value of 7.584482933307966% is higher than the treasury rate of 4.0%.
SMCI,4.797588401220987,4.41,Expensive: Equity Bond value of 4.797588401220987% is higher than the treasury rate of 4.0%.
SMID,0.6688273145702318,4.41,Cheap: Equity Bond value of 0.6688273145702318% is lower than the treasury rate of 4.0%. 
SMLR,4.976617949087422,4.41,Expensive: Equity Bond value of 4.976617949087422% is higher than the treasury rate of 4.0%.
SMMT,-4.17347083145892,4.4,Cheap: Equity Bond value of -4.17347083145892% is lower than the treasury rate of 4.0%. 
SMPL,4.638500374719188,4.41,Expensive: Equity Bond value of 4.638500374719188% is higher than the treasury rate of 4.0%.
SMSI,-110.20524783949884,4.35,Cheap: Equity Bond value of -110.20524783949884% is lower than the treasury rate of 4.0%. 
SMTC,1.434782446313165,4.41,Cheap: Equity Bond value of 1.434782446313165% is lower than the treasury rate of 4.0%. 
SMTI,-1.427974490815929,4.4,Cheap: Equity Bond value of -1.427974490815929% is lower than the treasury rate of 4.0%. 
SMXT,0.4813958442665115,4.41,Cheap: Equity Bond value of 0.4813958442665115% is lower than the treasury rate of 4.0%. 
SNAX,-631.5378195913185,4.06,Cheap: Equity Bond value of -631.5378195913185% is lower than the treasury rate of 4.0%. 
SNBR,-5.2092831414037,4.4,Cheap: Equity Bond value of -5.2092831414037% is lower than the treasury rate of 4.0%. 
SNCR,-28.345297812848543,4.39,Cheap: Equity Bond value of -28.345297812848543% is lower than the treasury rate of 4.0%. 
SNCY,10.701595262468937,4.41,Expensive: Equity Bond value of 10.701595262468937% is higher than the treasury rate of 4.0%.
SND,-2.261662364419769,4.4,Cheap: Equity Bond value of -2.261662364419769% is lower than the treasury rate of 4.0%. 
SNDX,-17.10416487808212,4.4,Cheap: Equity Bond value of -17.10416487808212% is lower than the treasury rate of 4.0%. 
SNES,-267.35041796128763,4.26,Cheap: Equity Bond value of -267.35041796128763% is lower than the treasury rate of 4.0%. 
SNEX,9.258004317187988,4.41,Expensive: Equity Bond value of 9.258004317187988% is higher than the treasury rate of 4.0%.
SNFCA,6.223844715043585,4.41,Expensive: Equity Bond value of 6.223844715043585% is higher than the treasury rate of 4.0%.
SNGX,-138.2209533596893,4.33,Cheap: Equity Bond value of -138.2209533596893% is lower than the treasury rate of 4.0%. 
SNOA,-150.04087050795607,4.32,Cheap: Equity Bond value of -150.04087050795607% is lower than the treasury rate of 4.0%. 
SNPS,1.6233311534435784,4.41,Cheap: Equity Bond value of 1.6233311534435784% is lower than the treasury rate of 4.0%. 
SNPX,-154.1280644238782,4.32,Cheap: Equity Bond value of -154.1280644238782% is lower than the treasury rate of 4.0%. 
SNSE,-283.8243874767841,4.25,Cheap: Equity Bond value of -283.8243874767841% is lower than the treasury rate of 4.0%. 
SNTI,-393.3998591616618,4.19,Cheap: Equity Bond value of -393.3998591616618% is lower than the treasury rate of 4.0%. 
SOFI,-1.7853230249154874,4.4,Cheap: Equity Bond value of -1.7853230249154874% is lower than the treasury rate of 4.0%. 
SOHO,21.828351376997844,4.42,Expensive: Equity Bond value of 21.828351376997844% is higher than the treasury rate of 4.0%.
SOND,-872.7006504451995,3.93,Cheap: Equity Bond value of -872.7006504451995% is lower than the treasury rate of 4.0%. 
SONM,2.038342309790939,4.41,Cheap: Equity Bond value of 2.038342309790939% is lower than the treasury rate of 4.0%. 
SONN,-388.33027229337154,4.2,Cheap: Equity Bond value of -388.33027229337154% is lower than the treasury rate of 4.0%. 
SONO,0.2686132310710414,4.41,Cheap: Equity Bond value of 0.2686132310710414% is lower than the treasury rate of 4.0%. 
SOPA,-204.01341605619044,4.3,Cheap: Equity Bond value of -204.01341605619044% is lower than the treasury rate of 4.0%. 
SOTK,1.2537362232718776,4.41,Cheap: Equity Bond value of 1.2537362232718776% is lower than the treasury rate of 4.0%. 
SOUN,-1.655010734751366,4.4,Cheap: Equity Bond value of -1.655010734751366% is lower than the treasury rate of 4.0%. 
SOWG,-10.51805935855239,4.4,Cheap: Equity Bond value of -10.51805935855239% is lower than the treasury rate of 4.0%. 
SPAI,-19.1222273500298,4.4,Cheap: Equity Bond value of -19.1222273500298% is lower than the treasury rate of 4.0%. 
SPFI,13.671613480382696,4.41,Expensive: Equity Bond value of 13.671613480382696% is higher than the treasury rate of 4.0%.
SPGC,-81.06865137252728,4.36,Cheap: Equity Bond value of -81.06865137252728% is lower than the treasury rate of 4.0%. 
SPOK,6.965534230859814,4.41,Expensive: Equity Bond value of 6.965534230859814% is higher than the treasury rate of 4.0%.
SPRB,-305.4748038499104,4.24,Cheap: Equity Bond value of -305.4748038499104% is lower than the treasury rate of 4.0%. 
SPRO,58.03622257955768,4.44,Expensive: Equity Bond value of 58.03622257955768% is higher than the treasury rate of 4.0%.
SPRY,-4.544225225672198,4.4,Cheap: Equity Bond value of -4.544225225672198% is lower than the treasury rate of 4.0%. 
SPSC,1.2650913626240516,4.41,Cheap: Equity Bond value of 1.2650913626240516% is lower than the treasury rate of 4.0%. 
SPT,-3.9008050387361326,4.4,Cheap: Equity Bond value of -3.9008050387361326% is lower than the treasury rate of 4.0%. 
SPTN,11.402208087961068,4.41,Expensive: Equity Bond value of 11.402208087961068% is higher than the treasury rate of 4.0%.
SPWH,73.15328094800829,4.45,Expensive: Equity Bond value of 73.15328094800829% is higher than the treasury rate of 4.0%.
SQFT,152.69449449384322,4.49,Expensive: Equity Bond value of 152.69449449384322% is higher than the treasury rate of 4.0%.
SRBK,1.6946865113059786,4.41,Cheap: Equity Bond value of 1.6946865113059786% is lower than the treasury rate of 4.0%. 
SRCE,10.538184907698334,4.41,Expensive: Equity Bond value of 10.538184907698334% is higher than the treasury rate of 4.0%.
SRDX,0.5106097604441562,4.41,Cheap: Equity Bond value of 0.5106097604441562% is lower than the treasury rate of 4.0%. 
SRM,-38.44567935801865,4.38,Cheap: Equity Bond value of -38.44567935801865% is lower than the treasury rate of 4.0%. 
SRPT,-4.784232371088894,4.4,Cheap: Equity Bond value of -4.784232371088894% is lower than the treasury rate of 4.0%. 
SRRK,-4.42188811814106,4.4,Cheap: Equity Bond value of -4.42188811814106% is lower than the treasury rate of 4.0%. 
SRTS,0.4905069194163561,4.41,Cheap: Equity Bond value of 0.4905069194163561% is lower than the treasury rate of 4.0%. 
SRZN,-121.39786759210564,4.34,Cheap: Equity Bond value of -121.39786759210564% is lower than the treasury rate of 4.0%. 
SSBI,30.106527735131845,4.42,Expensive: Equity Bond value of 30.106527735131845% is higher than the treasury rate of 4.0%.
SSBK,12.861811546021888,4.41,Expensive: Equity Bond value of 12.861811546021888% is higher than the treasury rate of 4.0%.
SSKN,-92.52495606970658,4.36,Cheap: Equity Bond value of -92.52495606970658% is lower than the treasury rate of 4.0%. 
SSNC,4.246310548507778,4.41,Expensive: Equity Bond value of 4.246310548507778% is higher than the treasury rate of 4.0%.
SSP,-738.5780414442993,4.01,Cheap: Equity Bond value of -738.5780414442993% is lower than the treasury rate of 4.0%. 
SSSS,4.104804833531719,4.41,Expensive: Equity Bond value of 4.104804833531719% is higher than the treasury rate of 4.0%.
SSYS,-10.476930273178397,4.4,Cheap: Equity Bond value of -10.476930273178397% is lower than the treasury rate of 4.0%. 
STAA,2.924820900420176,4.41,Cheap: Equity Bond value of 2.924820900420176% is lower than the treasury rate of 4.0%. 
STAF,-312.07822412467874,4.24,Cheap: Equity Bond value of -312.07822412467874% is lower than the treasury rate of 4.0%. 
STBA,11.95259812586117,4.41,Expensive: Equity Bond value of 11.95259812586117% is higher than the treasury rate of 4.0%.
STEP,-0.8677987236655355,4.41,Cheap: Equity Bond value of -0.8677987236655355% is lower than the treasury rate of 4.0%. 
STHO,-168.8078927480872,4.31,Cheap: Equity Bond value of -168.8078927480872% is lower than the treasury rate of 4.0%. 
STI,-37.84384792529136,4.39,Cheap: Equity Bond value of -37.84384792529136% is lower than the treasury rate of 4.0%. 
STIM,-16.938255244598178,4.4,Cheap: Equity Bond value of -16.938255244598178% is lower than the treasury rate of 4.0%. 
STKS,1.9957440098439323,4.41,Cheap: Equity Bond value of 1.9957440098439323% is lower than the treasury rate of 4.0%. 
STLD,16.528438263634392,4.41,Expensive: Equity Bond value of 16.528438263634392% is higher than the treasury rate of 4.0%.
STOK,-17.158711766026226,4.4,Cheap: Equity Bond value of -17.158711766026226% is lower than the treasury rate of 4.0%. 
STRA,4.180332836916838,4.41,Expensive: Equity Bond value of 4.180332836916838% is higher than the treasury rate of 4.0%.
STRL,4.529822173454278,4.41,Expensive: Equity Bond value of 4.529822173454278% is higher than the treasury rate of 4.0%.
STRM,-63.006495218571466,4.37,Cheap: Equity Bond value of -63.006495218571466% is lower than the treasury rate of 4.0%. 
STRO,-56.55207152316861,4.37,Cheap: Equity Bond value of -56.55207152316861% is lower than the treasury rate of 4.0%. 
STRR,-37.65871032675033,4.39,Cheap: Equity Bond value of -37.65871032675033% is lower than the treasury rate of 4.0%. 
STRS,-9.780204826399022,4.4,Cheap: Equity Bond value of -9.780204826399022% is lower than the treasury rate of 4.0%. 
STRT,-5.016760996526656,4.4,Cheap: Equity Bond value of -5.016760996526656% is lower than the treasury rate of 4.0%. 
STSS,-562.4537907211194,4.1,Cheap: Equity Bond value of -562.4537907211194% is lower than the treasury rate of 4.0%. 
STTK,-142.30543294245254,4.33,Cheap: Equity Bond value of -142.30543294245254% is lower than the treasury rate of 4.0%. 
SUPN,0.1342224590957516,4.41,Cheap: Equity Bond value of 0.1342224590957516% is lower than the treasury rate of 4.0%. 
SURG,65.58412045752135,4.44,Expensive: Equity Bond value of 65.58412045752135% is higher than the treasury rate of 4.0%.
SVC,-6.547083638330996,4.4,Cheap: Equity Bond value of -6.547083638330996% is lower than the treasury rate of 4.0%. 
SVCO,0.2107992453387016,4.41,Cheap: Equity Bond value of 0.2107992453387016% is lower than the treasury rate of 4.0%. 
SVII,9.783472112568017,4.41,Expensive: Equity Bond value of 9.783472112568017% is higher than the treasury rate of 4.0%.
SVRA,-11.382771773159302,4.4,Cheap: Equity Bond value of -11.382771773159302% is lower than the treasury rate of 4.0%. 
SWAG,0.3538644636373098,4.41,Cheap: Equity Bond value of 0.3538644636373098% is lower than the treasury rate of 4.0%. 
SWBI,10.538251935938897,4.41,Expensive: Equity Bond value of 10.538251935938897% is higher than the treasury rate of 4.0%.
SWIM,-1.235872235872236,4.4,Cheap: Equity Bond value of -1.235872235872236% is lower than the treasury rate of 4.0%. 
SWKH,7.283757196529557,4.41,Expensive: Equity Bond value of 7.283757196529557% is higher than the treasury rate of 4.0%.
SWKS,7.875402582240312,4.41,Expensive: Equity Bond value of 7.875402582240312% is higher than the treasury rate of 4.0%.
SWTX,-12.201218100583617,4.4,Cheap: Equity Bond value of -12.201218100583617% is lower than the treasury rate of 4.0%. 
SXTP,-119.52963109418144,4.34,Cheap: Equity Bond value of -119.52963109418144% is lower than the treasury rate of 4.0%. 
SYBT,6.430369181804277,4.41,Expensive: Equity Bond value of 6.430369181804277% is higher than the treasury rate of 4.0%.
SYBX,-370.9343155825316,4.2,Cheap: Equity Bond value of -370.9343155825316% is lower than the treasury rate of 4.0%. 
SYM,-6.820971988219451,4.4,Cheap: Equity Bond value of -6.820971988219451% is lower than the treasury rate of 4.0%. 
SYNA,3.698304179601485,4.41,Cheap: Equity Bond value of 3.698304179601485% is lower than the treasury rate of 4.0%. 
SYPR,-1.8762246739833397,4.4,Cheap: Equity Bond value of -1.8762246739833397% is lower than the treasury rate of 4.0%. 
SYRA,-72.15850956487162,4.37,Cheap: Equity Bond value of -72.15850956487162% is lower than the treasury rate of 4.0%. 
SYRE,-24.53641544823192,4.39,Cheap: Equity Bond value of -24.53641544823192% is lower than the treasury rate of 4.0%. 
SYRS,-3701.4985059248793,2.4,Cheap: Equity Bond value of -3701.4985059248793% is lower than the treasury rate of 4.0%. 
TACT,12.960147819893686,4.41,Expensive: Equity Bond value of 12.960147819893686% is higher than the treasury rate of 4.0%.
TAIT,16.63581927311774,4.41,Expensive: Equity Bond value of 16.63581927311774% is higher than the treasury rate of 4.0%.
TALK,-3.552663366487536,4.4,Cheap: Equity Bond value of -3.552663366487536% is lower than the treasury rate of 4.0%. 
TARA,-23.540101658062955,4.39,Cheap: Equity Bond value of -23.540101658062955% is lower than the treasury rate of 4.0%. 
TARS,-6.566134196104609,4.4,Cheap: Equity Bond value of -6.566134196104609% is lower than the treasury rate of 4.0%. 
TASK,24.133483949105507,4.42,Expensive: Equity Bond value of 24.133483949105507% is higher than the treasury rate of 4.0%.
TAYD,7.156489008180096,4.41,Expensive: Equity Bond value of 7.156489008180096% is higher than the treasury rate of 4.0%.
TBBK,8.804940505219939,4.41,Expensive: Equity Bond value of 8.804940505219939% is higher than the treasury rate of 4.0%.
TBCH,-5.134516789561967,4.4,Cheap: Equity Bond value of -5.134516789561967% is lower than the treasury rate of 4.0%. 
TBLD,19.269716365775636,4.42,Expensive: Equity Bond value of 19.269716365775636% is higher than the treasury rate of 4.0%.
TBMC,1.865432757705277,4.41,Cheap: Equity Bond value of 1.865432757705277% is lower than the treasury rate of 4.0%. 
TBNK,9.806848334336502,4.41,Expensive: Equity Bond value of 9.806848334336502% is higher than the treasury rate of 4.0%.
TBRG,-14.504485177301676,4.4,Cheap: Equity Bond value of -14.504485177301676% is lower than the treasury rate of 4.0%. 
TCBI,6.906191898889786,4.41,Expensive: Equity Bond value of 6.906191898889786% is higher than the treasury rate of 4.0%.
TCBK,11.302192126137095,4.41,Expensive: Equity Bond value of 11.302192126137095% is higher than the treasury rate of 4.0%.
TCBS,-1.9161504525139088,4.4,Cheap: Equity Bond value of -1.9161504525139088% is lower than the treasury rate of 4.0%. 
TCBX,8.536654315884768,4.41,Expensive: Equity Bond value of 8.536654315884768% is higher than the treasury rate of 4.0%.
TCMD,3.789865862155768,4.41,Cheap: Equity Bond value of 3.789865862155768% is lower than the treasury rate of 4.0%. 
TCPC,4.966013980844203,4.41,Expensive: Equity Bond value of 4.966013980844203% is higher than the treasury rate of 4.0%.
TCRT,-1443.7733678458442,3.62,Cheap: Equity Bond value of -1443.7733678458442% is lower than the treasury rate of 4.0%. 
TCRX,-70.29689814326302,4.37,Cheap: Equity Bond value of -70.29689814326302% is lower than the treasury rate of 4.0%. 
TDUP,-35.23422685513604,4.39,Cheap: Equity Bond value of -35.23422685513604% is lower than the treasury rate of 4.0%. 
TECH,2.9581936799917505,4.41,Cheap: Equity Bond value of 2.9581936799917505% is lower than the treasury rate of 4.0%. 
TELA,-44.37132139932679,4.38,Cheap: Equity Bond value of -44.37132139932679% is lower than the treasury rate of 4.0%. 
TELO,-10.535983518622928,4.4,Cheap: Equity Bond value of -10.535983518622928% is lower than the treasury rate of 4.0%. 
TEM,-2.2767152045329784,4.4,Cheap: Equity Bond value of -2.2767152045329784% is lower than the treasury rate of 4.0%. 
TENB,-1.296311981737735,4.4,Cheap: Equity Bond value of -1.296311981737735% is lower than the treasury rate of 4.0%. 
